"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g22650","g22650",1.82701337210888,3.93070562201599,5.03724825784094,1.49092533748003e-05,0.000116428863050944
"g11377","g11377",3.35910299677758,-1.51029183637352,5.03360446606879,1.50542259394806e-05,0.000117502431847351
"g1068","g1068",-2.01670805592939,4.92605765675127,-5.03295668056278,1.50796335296237e-05,0.000117642158441907
"g12574","g12574",1.72966679887241,2.92659275791778,5.03271634175382,1.50892327900028e-05,0.000117658480357071
"g1978","g1978",2.07274207095624,2.73140705306601,5.0319098367372,1.51214899358429e-05,0.000117851373328924
"g14564","g14564",-1.49994155881656,5.39218851629701,-5.02964617097292,1.52123980327476e-05,0.000118500951474778
"g10180","g10180",1.75082372374063,2.91800109260704,5.02343912726132,1.5464494419212e-05,0.000120404878803929
"g20647","g20647",2.19775170427682,6.12853035101018,5.02214729908317,1.55174863210272e-05,0.000120757479200327
"g10909","g10909",1.75400596983187,4.93809291823191,5.02185294587104,1.55295862204743e-05,0.000120791664929774
"g12392","g12392",3.44508170784027,0.981103229971667,5.02133957495574,1.55513471334876e-05,0.000120900924416246
"g22647","g22647",2.82319928649079,-2.23463302235113,5.01937142379966,1.56320047612038e-05,0.000121467729609493
"g2062","g2062",1.53052691897171,6.0491854376348,5.01450236707474,1.58348374570093e-05,0.000122982858009765
"g12172","g12172",-6.04151303267403,-2.3514698984718,-5.01634080966426,1.58504865281699e-05,0.000123043425139181
"g20187","g20187",3.64115773492791,-0.190594928152953,5.0071273438529,1.61484788459874e-05,0.000125294608392653
"g22277","g22277",-3.96961173616926,-1.72267112908961,-5.00559519382351,1.62162749719837e-05,0.000125758375871301
"g7911","g7911",-3.36736853665492,2.60356154669016,-5.00458389442429,1.62567955820997e-05,0.000126010265656899
"g21485","g21485",-2.02932786095092,0.579991222095734,-5.00263880143767,1.63402512642574e-05,0.000126594541801635
"g8770","g8770",2.72248934011095,2.39067869598899,4.99774897890016,1.65532678862839e-05,0.000128181505722198
"g12852","g12852",1.71759645486656,3.38497706801426,4.99653142362811,1.66067165738742e-05,0.000128531885857941
"g4238","g4238",-1.4764442235207,7.67742883899056,-4.99465713690803,1.66893626127863e-05,0.000129107788859921
"g3499","g3499",2.10807675424464,5.98492666631107,4.99342977749095,1.67437060610518e-05,0.000129432812711746
"g18647","g18647",-2.39918078958658,4.2563612647899,-4.99333538746685,1.67478940968175e-05,0.000129432812711746
"g12604","g12604",2.10353935172661,5.9612592104495,4.99310648050743,1.67580500810136e-05,0.0001294474711285
"g21743","g21743",-3.63949290957475,8.03734123790072,-4.99246942406349,1.67877476421333e-05,0.000129612989554264
"g8235","g8235",1.62599595294215,5.02638860445365,4.99090174543949,1.68561987531535e-05,0.00013007740180117
"g5493","g5493",-2.89633314279133,-1.62545884839631,-4.98811102183797,1.69813192960725e-05,0.000130978453409126
"g2080","g2080",1.90100282368349,5.66062321318668,4.98687950852363,1.70367453834669e-05,0.000131341323362064
"g7541","g7541",1.48936843523973,4.4050023477704,4.98512538807545,1.71160889131337e-05,0.000131883313216077
"g17426","g17426",2.07806429100282,4.41616012283316,4.98495362466009,1.71238781595558e-05,0.000131883313216077
"g9115","g9115",2.55225710914196,2.45787709409071,4.98182137509296,1.72665518089445e-05,0.000132881618145932
"g4921","g4921",-1.54735752022751,5.60040746683858,-4.98173589793667,1.7270455953759e-05,0.000132881618145932
"g11285","g11285",2.54360472608544,1.37609137201881,4.98107266804745,1.73008297264082e-05,0.000133024196339001
"g17166","g17166",-1.59027561630603,7.16287967364334,-4.98096058617641,1.73059616113841e-05,0.000133024196339001
"g3724","g3724",-2.31084631502881,-0.528876001261937,-4.98029192373762,1.73366426625242e-05,0.000133194706102815
"g4882","g4882",2.06990807343275,4.74114127019763,4.97641449025542,1.75156294941053e-05,0.000134503900568894
"g18889","g18889",2.33251167246259,3.41656727860852,4.97383377246935,1.76357855574607e-05,0.000135344089131637
"g5406","g5406",4.63428318851248,0.480090240025628,4.97404886908841,1.76423131561242e-05,0.000135344089131637
"g21419","g21419",-2.20484537256073,3.19259432656764,-4.97313073564594,1.76686605225732e-05,0.000135479900376854
"g7863","g7863",1.77660185890973,6.19794446214802,4.96949108870923,1.78398435725025e-05,0.000136725607976446
"g23059","g23059",3.68389513879191,2.17354451578223,4.96875457371805,1.78764526651888e-05,0.000136939219267597
"g17035","g17035",3.39109373925118,0.2608380019926,4.96536853575518,1.80363979690355e-05,0.000138096954259255
"g8104","g8104",-1.34787213512163,6.07127855584262,-4.96469323761909,1.80680441042382e-05,0.000138271706662951
"g11800","g11800",3.50630433408828,1.93066325887458,4.96121241695359,1.8236441355418e-05,0.00013947853795342
"g14003","g14003",2.60820113542747,0.767978800531612,4.96104483768771,1.82435400245333e-05,0.00013947853795342
"g8781","g8781",-2.19386115200276,5.73396937370501,-4.95987032552449,1.8300386560778e-05,0.000139844933479802
"g19531","g19531",1.65893215132306,8.3330090099645,4.95762712949259,1.84094698962145e-05,0.000140609952087412
"g18564","g18564",1.49295313156168,9.12812703852857,4.95054214620376,1.87583019991854e-05,0.00014320451399573
"g21204","g21204",3.46912650737459,-0.0870870926083699,4.9495819961718,1.88070081897138e-05,0.000143478021110131
"g4332","g4332",-2.27838764507571,3.19564857165451,-4.94945448556545,1.88124375283174e-05,0.000143478021110131
"g20396","g20396",1.90175102438388,3.10734038411492,4.94786506337632,1.88918274124892e-05,0.00014401342949219
"g4881","g4881",2.05117289231342,5.86701123045572,4.94680824247997,1.89448006278966e-05,0.000144347039494907
"g17535","g17535",1.49201419667293,5.7726111834226,4.94590640878437,1.89901227660733e-05,0.000144622057391967
"g22664","g22664",3.55386914824249,-0.260490533298603,4.94304327878869,1.91360125714375e-05,0.000145662323959272
"g19970","g19970",2.53015406232297,1.41988144238489,4.94238232741744,1.91682778481568e-05,0.000145837096463185
"g16850","g16850",-1.83868239107302,2.30659977287268,-4.94136492034184,1.92200148913602e-05,0.000146159773601305
"g15093","g15093",4.91234172942397,1.91390385739963,4.93985337047783,1.9327154654308e-05,0.000146903246797754
"g8160","g8160",2.18759021691354,2.10046892363081,4.93740640771369,1.94226708987736e-05,0.000147557693163587
"g1440","g1440",3.73599947232786,-0.0626557518752932,4.93563084938421,1.95166285329035e-05,0.000148199670056297
"g13912","g13912",3.52768467984306,1.8863328217873,4.93426153547384,1.95864095661135e-05,0.000148657528876366
"g20522","g20522",-2.48766677497443,2.11097701883235,-4.93316914566821,1.96419750557423e-05,0.000149007103121321
"g10883","g10883",1.80892923635327,2.55679741290777,4.93159098094146,1.972428169329e-05,0.000149559103521497
"g906","g906",3.88331371280434,0.70051947354904,4.92686409042858,1.99766281158771e-05,0.000151399271015542
"g9834","g9834",-1.82690638613152,5.71143097808161,-4.92649918434225,1.99922140321442e-05,0.000151444161684773
"g6770","g6770",-2.49500372560897,0.0568265893364236,-4.92626551707975,2.00046015194493e-05,0.000151464792084217
"g8299","g8299",-1.62918820825388,2.50332839141872,-4.92420198682384,2.01142844473393e-05,0.00015222171904546
"g452","g452",-4.5678581794064,-1.3156902066602,-4.91828053745163,2.0450469869772e-05,0.000154691223102769
"g1423","g1423",2.00223820304315,7.50966629408624,4.9141092260589,2.0659512703199e-05,0.000156197077953322
"g1146","g1146",1.82647761806802,6.15392864977512,4.91288601841136,2.07265907018932e-05,0.00015662866734367
"g775","g775",2.49493686497933,0.049145786943538,4.91252575764481,2.07463931394858e-05,0.000156702756469957
"g21789","g21789",2.20777170895535,5.86239848423142,4.91217330760814,2.07657750414335e-05,0.000156773599337374
"g10856","g10856",2.94170710674311,-1.51590885250165,4.90973582672924,2.09004510188967e-05,0.000157714380750683
"g22942","g22942",3.21927248044173,-0.193229962985263,4.90904204134122,2.09392150088488e-05,0.000157930855069147
"g17438","g17438",1.73135692090118,2.72648583894486,4.90717152375766,2.10428634052323e-05,0.000158636266546516
"g14300","g14300",-1.35863599853606,4.68026235932678,-4.90501220627656,2.1163627072059e-05,0.000159453990818615
"g7490","g7490",-4.47719623641117,0.842044965938379,-4.90503572167878,2.11782999751395e-05,0.000159453990818615
"g13076","g13076",2.3463825426671,1.47245529197328,4.90468738264868,2.11818547109269e-05,0.000159453990818615
"g22121","g22121",1.78564689356222,5.32523695649857,4.90334082885942,2.12575783149884e-05,0.000159947203519353
"g4171","g4171",1.92152250416065,2.93236230224945,4.90204142770545,2.13309086720491e-05,0.000160421944154043
"g22648","g22648",1.96687590829233,0.294522965225603,4.90022358729631,2.14339220401406e-05,0.000161119357378956
"g7221","g7221",2.22955940163219,7.60386916287957,4.89765143088415,2.15805333622128e-05,0.000162138101875013
"g4642","g4642",3.81775911064454,0.507345410502344,4.89754456596452,2.15901370901009e-05,0.000162138101875013
"g9611","g9611",3.93622243563387,2.81026243614858,4.89643403841125,2.16551260437219e-05,0.00016254827130424
"g17697","g17697",-1.51943117772151,4.73378839428509,-4.89542232578312,2.17084025247821e-05,0.000162870173657688
"g9814","g9814",2.04288512647681,3.83942095195286,4.89479638551627,2.17444450467912e-05,0.000163062529769549
"g10021","g10021",-1.56609903572032,4.52596889278658,-4.89443457398461,2.17653059398099e-05,0.000163072621146301
"g13740","g13740",-2.20821333488015,1.46031614054045,-4.89441214483969,2.17666001045149e-05,0.000163072621146301
"g17333","g17333",4.01826710432079,-0.886318056498027,4.88509043491937,2.23173256023033e-05,0.000167118702419923
"g9084","g9084",-1.74908476374936,2.79519073276638,-4.88356903503004,2.24012068078105e-05,0.000167666721250627
"g4647","g4647",2.75442714229185,1.14490907667325,4.88280148471381,2.2446863228435e-05,0.000167928251732345
"g20705","g20705",2.29617707605352,1.75400796266787,4.88197737444381,2.24959086481023e-05,0.00016821487416112
"g20183","g20183",-2.11100143377313,3.70844110763675,-4.88105870794753,2.2550749269905e-05,0.000168544536627192
"g23411","g23411",-1.43145831480044,6.9701197306054,-4.88084764606859,2.25633677821724e-05,0.000168558466754045
"g13189","g13189",3.51940678464522,-1.38901164028873,4.88022110495717,2.26023325828242e-05,0.000168769108418582
"g8130","g8130",-1.56270862442905,4.82258096750289,-4.87717553723568,2.27840448179518e-05,0.00017004492115798
"g20061","g20061",3.93581701793334,5.30089380355187,4.87612746288396,2.28526736476441e-05,0.000170447643404111
"g21900","g21900",3.17688691476241,4.16518173792474,4.87593026959549,2.28597554032694e-05,0.000170447643404111
"g9428","g9428",2.25578859878631,1.81399764136609,4.87353181785431,2.30051526981632e-05,0.000171415741426691
"g18649","g18649",-4.1080154224117,0.257169766177368,-4.87356207223238,2.30114668513851e-05,0.000171415741426691
"g5679","g5679",2.98193118685796,0.333023199799294,4.86577772817224,2.34830178970682e-05,0.000174845291924347
"g5183","g5183",2.95676874063229,2.38247878167066,4.86421596825879,2.35804104058196e-05,0.000175415478753802
"g21202","g21202",3.90205335886786,3.10731048798102,4.86426902829762,2.35819826283584e-05,0.000175415478753802
"g17495","g17495",2.20351372460263,2.32875452133173,4.86283972545821,2.36664483836176e-05,0.000175960268271556
"g4267","g4267",2.38525054144379,1.36711585341056,4.86252582785489,2.3686149612046e-05,0.000176023244603887
"g7283","g7283",2.13222682575867,12.315384486716,4.85855857585603,2.39365392795938e-05,0.00017779970622231
"g19422","g19422",1.44317354447143,5.16187648951762,4.85748522832494,2.40047374446819e-05,0.000178221814292041
"g13488","g13488",-1.58009879509912,3.12762976349207,-4.85617788112536,2.40880664345238e-05,0.000178651593404487
"g18853","g18853",2.39162700705195,-0.80606404387912,4.85609117199507,2.40936059705553e-05,0.000178651593404487
"g14904","g14904",1.78256052833888,4.64881479329343,4.85600532800882,2.40990864083186e-05,0.000178651593404487
"g9388","g9388",-2.2951846333516,6.15667188830399,-4.85586239941039,2.41082192337453e-05,0.000178651593404487
"g22940","g22940",2.99128066963876,0.343678394137714,4.85324028536268,2.4276536927692e-05,0.000179813876780584
"g1415","g1415",3.13443949751365,3.06439174905328,4.85192288639088,2.43616376112187e-05,0.000180358973207667
"g17540","g17540",1.97506105807744,3.70826684294534,4.85123273640723,2.44058928356699e-05,0.00018060130236707
"g16317","g16317",2.31086821490863,7.24281749387727,4.85009845865566,2.44793843768383e-05,0.00018104982772538
"g13275","g13275",2.15235146898287,2.22147296751468,4.84994090991515,2.44896085483192e-05,0.00018104982772538
"g11158","g11158",2.0830358977286,-0.35685239789617,4.84558986905453,2.4773693626139e-05,0.0001830636964651
"g21794","g21794",2.23599313316638,1.57618341123955,4.84492922161076,2.48171161495654e-05,0.000183298143926549
"g18925","g18925",1.95871548149423,1.94555949680276,4.84367578120229,2.48997094069185e-05,0.000183821547590501
"g3141","g3141",1.96068430964442,4.46930541290993,4.84207943995135,2.50052966509165e-05,0.000184514131078067
"g7340","g7340",-1.45793925603856,6.28114369962164,-4.83816649064842,2.52660114418463e-05,0.000186350210507321
"g18893","g18893",2.68454267920386,1.30221128290982,4.83703250239728,2.53421043841469e-05,0.000186823519291032
"g16283","g16283",-2.09855882276547,1.67185916801618,-4.83638581640591,2.53855546782479e-05,0.000187055852596229
"g9866","g9866",-4.55517047548397,-1.71568323374596,-4.83387291543426,2.55794623337081e-05,0.000188396105806488
"g16591","g16591",2.53700875945265,-0.311425433652964,4.83284542468031,2.56249282427231e-05,0.000188642320501737
"g13810","g13810",2.44600318755759,3.71117435070198,4.83261654835594,2.56404745639466e-05,0.000188668149221002
"g2917","g2917",1.60558230271376,3.16598378076835,4.82984731292594,2.58293841302776e-05,0.000189968999283829
"g19513","g19513",3.60924919791494,4.38428318134984,4.82911043988053,2.58823216499843e-05,0.000190180367217369
"g12068","g12068",-2.28251431716165,1.20159999400533,-4.82907394828293,2.58823915826356e-05,0.000190180367217369
"g2704","g2704",-1.62188309101356,6.14617221448045,-4.82804355700844,2.59531829081422e-05,0.000190611169502958
"g4161","g4161",3.21317354389295,-0.467184276964609,4.82248150369431,2.6339245697494e-05,0.00019335597087439
"g9962","g9962",1.54044374666212,7.34647167678896,4.81912446527694,2.65741172206479e-05,0.000194988829213115
"g5760","g5760",2.01416461364002,3.74249402719354,4.81821985666332,2.66379192457111e-05,0.000195365516302307
"g13259","g13259",-1.59590964647714,3.93036265744689,-4.81541196217487,2.68369377441149e-05,0.000196733080104543
"g5959","g5959",3.4938946243134,0.428080594250796,4.81147264979987,2.71204315657747e-05,0.000198718337508363
"g10277","g10277",1.75969254741545,5.58438835781708,4.80656877717276,2.74734998513817e-05,0.000201211291201264
"g21945","g21945",2.43762021270903,7.83187426013628,4.80568473485254,2.75379657968272e-05,0.000201589228366966
"g16596","g16596",2.43561420444829,-1.0312958932097,4.8038565654535,2.76717493739029e-05,0.00020247400930774
"g19986","g19986",-2.68868294841254,-1.81682563941567,-4.80335105935227,2.7708886823207e-05,0.000202651135408364
"g645","g645",2.40041635404655,-0.51022789090405,4.80172793363734,2.78283387299162e-05,0.000203429828784504
"g6614","g6614",1.80590258465875,3.07364253649069,4.80070493409819,2.79039061739173e-05,0.000203887142873569
"g10203","g10203",-1.34205508956914,6.81301724124222,-4.79970549109022,2.79779352606447e-05,0.000204224926561539
"g18974","g18974",6.32503211066313,-1.09783600152257,4.80307524377526,2.79809591006152e-05,0.000204224926561539
"g21675","g21675",2.79167337187284,6.89769158973766,4.79955423417343,2.79892262013773e-05,0.000204224926561539
"g14488","g14488",1.54144696961906,8.76046990944862,4.798975726388,2.80321132531523e-05,0.000204442676136182
"g14328","g14328",2.4277872418714,2.10053226944729,4.79826319233121,2.80851179396981e-05,0.000204733978357623
"g4925","g4925",1.90248093604564,2.10845150994305,4.79698015806177,2.81808014351331e-05,0.00020533598367868
"g2537","g2537",-2.01530037893532,2.17935212482914,-4.79287972016746,2.84888022923611e-05,0.00020748373528261
"g20392","g20392",2.15598558519636,3.60189001652239,4.79072676151924,2.86518659059765e-05,0.000208574405176205
"g15802","g15802",6.30542679973185,-0.945611601910104,4.79365365241417,2.86863029918262e-05,0.000208728146142475
"g4274","g4274",1.4756816017624,4.39824595624873,4.78752431249297,2.88961452262804e-05,0.000210157440432247
"g10036","g10036",-1.4528007400257,5.11620974202043,-4.78682260639382,2.89499482634889e-05,0.000210451084941401
"g5676","g5676",2.15332666445324,1.76396194801912,4.78370776275521,2.91899900037323e-05,0.000212097688144875
"g7817","g7817",2.51397600051197,2.96416741113864,4.7825747567004,2.92778067156069e-05,0.000212637194000791
"g2914","g2914",1.79028288349448,2.32039249806218,4.78053902849151,2.9436226811862e-05,0.000213688736832938
"g10353","g10353",-1.52541669322142,7.60206474115543,-4.77961487443899,2.95084317803195e-05,0.000214113727450439
"g12928","g12928",2.09149060201312,0.594565138319445,4.77850458654887,2.95954139360309e-05,0.000214645498667012
"g19921","g19921",-1.33094520007058,4.38830386301703,-4.77600005122961,2.97925664981698e-05,0.000215975436968462
"g9626","g9626",2.03912774693448,2.04139875378869,4.7755908000377,2.98249067090942e-05,0.000216109922723825
"g9635","g9635",1.98227055547698,1.47396346386414,4.76925289641126,3.03302501889126e-05,0.000219670060633469
"g16239","g16239",-1.58601616599227,3.32099885249073,-4.76391927681176,3.07621466905596e-05,0.000222695207889673
"g10368","g10368",2.3663593027322,-1.21825968016302,4.76220845068528,3.09019844370657e-05,0.000223604248422037
"g15124","g15124",-1.39355268469836,5.75219945166994,-4.76134417833261,3.09728642168356e-05,0.000224013705985447
"g10051","g10051",3.67996212351816,2.24169774404165,4.76090160639977,3.10132339819089e-05,0.000224202221493754
"g19876","g19876",1.87670173154148,5.19108073973525,4.76060721665053,3.10334341615218e-05,0.000224244819554417
"g21581","g21581",2.69462884787207,-0.112404513254395,4.75899969908655,3.11660099044727e-05,0.00022509901992295
"g10977","g10977",2.58511369080846,2.44002799916169,4.75557565635581,3.14501686774019e-05,0.000227046749737872
"g8698","g8698",2.58891674459455,1.2170023703088,4.7534232112569,3.16301390066901e-05,0.000228240869545053
"g5059","g5059",-1.72104865473262,6.07526205229877,-4.75312579900434,3.16550654408198e-05,0.000228315619260915
"g1894","g1894",1.91329933224301,0.662968699761607,4.75196264645574,3.17528236971965e-05,0.000228915366056192
"g21908","g21908",2.19213323245411,2.81496182309155,4.75128762694329,3.18096951721607e-05,0.00022921993215323
"g6679","g6679",-1.62759273625444,6.70839830217018,-4.74641314719167,3.22234074456085e-05,0.000232094423205433
"g9271","g9271",-1.82510785766921,2.16050942876358,-4.74510796338946,3.23350925728661e-05,0.000232791872252885
"g9878","g9878",3.02759895993997,-2.21529857829858,4.74179516491338,3.26206468377745e-05,0.000234538058152603
"g5337","g5337",-2.2508635358804,4.87783094575681,-4.74179035469975,3.26207275656594e-05,0.000234538058152603
"g7734","g7734",2.81806076933323,1.56101628361886,4.74177069008812,3.26225334506906e-05,0.000234538058152603
"g2340","g2340",-1.45791066539358,6.56964666125996,-4.74127421375658,3.26653905100854e-05,0.000234738498608239
"g4577","g4577",-2.0883208200228,0.129540457743816,-4.73943486529695,3.28250552811892e-05,0.00023577776875439
"g4502","g4502",-1.26391206608634,8.84096980139267,-4.73751454101314,3.29925811948643e-05,0.00023687252637064
"g22669","g22669",3.07340611082439,-0.783122386778978,4.73698502559747,3.30393552645048e-05,0.000237099732170597
"g9480","g9480",2.01452237097771,3.36476826403051,4.73645612080817,3.30852811505364e-05,0.000237320645982772
"g18771","g18771",3.04992534129145,-1.54224928690064,4.73419005582814,3.32850148100159e-05,0.000238644115790201
"g12692","g12692",4.17077208823772,2.7412858347055,4.73411710709595,3.330729006979e-05,0.000238694630664754
"g21791","g21791",2.5657723898134,-1.49425361215354,4.7330157120739,3.33884251636275e-05,0.000239166721933059
"g19119","g19119",2.46684129127671,0.248179286134526,4.73202788564855,3.34759604788154e-05,0.000239684206753985
"g2103","g2103",3.41974965027545,1.3928895554347,4.73078411769769,3.3588400395515e-05,0.000240379451780323
"g20412","g20412",1.88068586371561,5.48772729478733,4.72967562377663,3.36853456820621e-05,0.000240932426294103
"g9987","g9987",3.30976922162608,2.62485140519936,4.72956569394055,3.36964128397035e-05,0.000240932426294103
"g16335","g16335",-2.35390825355783,1.90420238846024,-4.72839538334908,3.37998630873585e-05,0.000241561903405458
"g13492","g13492",-2.15613921366454,4.57996094608323,-4.72532597430489,3.40759978416723e-05,0.000243424391145183
"g3338","g3338",2.08610255337037,2.4420598759083,4.72506991402321,3.40991355578244e-05,0.000243478702322452
"g16807","g16807",3.0246393446906,-1.00322540245823,4.7220445824238,3.43740604383868e-05,0.000245329985997649
"g7434","g7434",4.24272050597643,-2.24987963706436,4.71251699206706,3.52735787772053e-05,0.000251621987594139
"g4095","g4095",-1.37540806360146,6.14720239635073,-4.71214400663377,3.5287764227137e-05,0.000251621987594139
"g10281","g10281",1.45867694440928,3.78112283458727,4.71117189263699,3.53788130039256e-05,0.000252156496685096
"g4132","g4132",2.15438702254497,0.434639750178422,4.70453016641027,3.60071922878723e-05,0.000256518511239919
"g11322","g11322",-4.48581541537356,2.1232440495884,-4.70437708768984,3.60566581225751e-05,0.000256738375221479
"g22339","g22339",-1.52008805409733,8.52274484758377,-4.70386414837731,3.6070816195859e-05,0.000256738375221479
"g22613","g22613",2.31651654057746,2.54018247747685,4.70250695757185,3.62008181277239e-05,0.000257546719253661
"g17538","g17538",2.14981423848388,4.87640443313338,4.70138441194674,3.63086933494584e-05,0.00025819698315157
"g4883","g4883",1.74986103953775,4.58507514699056,4.69650532686646,3.67813194582722e-05,0.000261439283387528
"g17514","g17514",1.45872717300622,6.39171692477042,4.69386219795528,3.7039914666e-05,0.000263158015666463
"g2985","g2985",2.15817319438882,1.72043590434657,4.69153167152488,3.72694322870195e-05,0.00026466869607361
"g20458","g20458",2.91731093150233,1.17911891281031,4.69014783768225,3.7406623693355e-05,0.000265522650881319
"g19530","g19530",1.70216629612361,9.12964609794192,4.6838418368597,3.80368728055663e-05,0.000269874109317176
"g9890","g9890",2.53148642830146,3.21135804734895,4.68236046836332,3.81865345123776e-05,0.000270813373489816
"g4340","g4340",-2.7139369626839,2.50921316828728,-4.68184776536068,3.82385156951171e-05,0.000271059365214641
"g4498","g4498",2.4272332701557,1.45133870613059,4.68078789355959,3.83460227387268e-05,0.000271698559848131
"g17502","g17502",2.04807261840622,1.12032367801911,4.67995496393305,3.84307645800034e-05,0.000272175948152912
"g5141","g5141",2.04453600723357,5.03496172118427,4.67935587839046,3.84918365072068e-05,0.000272485344885932
"g13834","g13834",2.15248427595143,0.688019241663163,4.67617379597345,3.88178525766482e-05,0.000274669166335804
"g19006","g19006",-1.41133039934003,6.3950567241188,-4.67342142068062,3.9102065752576e-05,0.000276555359449514
"g4949","g4949",1.95963960512892,2.33771163907886,4.67300619035766,3.91451229684526e-05,0.000276735007796373
"g21944","g21944",2.37372352021969,3.39247977919404,4.67256042231327,3.91914044739275e-05,0.000276937277871896
"g4641","g4641",2.52319717482866,-0.0898406672174796,4.66890325168554,3.95731480869498e-05,0.000279508765194576
"g7462","g7462",-1.60804927137567,5.16770163134414,-4.66829794152864,3.96366675050208e-05,0.0002798313017145
"g3763","g3763",1.50751675645255,3.18919046816655,4.66633727456575,3.98431755553916e-05,0.000281162580134918
"g1242","g1242",-2.36879185608077,-0.382978076429535,-4.66400678519652,4.00900379219387e-05,0.000282777301687914
"g4169","g4169",-1.77479760883779,3.52099383844121,-4.66192807035626,4.03115090642546e-05,0.000284211552660397
"g22937","g22937",-4.94856314221667,0.511577215871752,-4.66178699212744,4.0415383200439e-05,0.000284736444730566
"g2683","g2683",5.4150774804039,3.9394246517107,4.66243718500181,4.04222924472347e-05,0.000284736444730566
"g8341","g8341",-1.46474683791915,6.82369005821896,-4.65680941597916,4.08620956265771e-05,0.000287705132414799
"g14734","g14734",-1.60724955239666,2.85443409125324,-4.65347827166199,4.12244349608175e-05,0.000290068025470975
"g19771","g19771",1.97104797964133,4.32728404714046,4.65338426441192,4.12347068684573e-05,0.000290068025470975
"g1974","g1974",2.11029156873059,3.0836469286715,4.65208062378183,4.13774153759553e-05,0.000290941332968751
"g12585","g12585",-1.70966654520536,1.87071112617986,-4.64974020343078,4.16348566729313e-05,0.000292504214391182
"g9514","g9514",1.45022502982183,6.58886583815496,4.64972066257366,4.16370128441732e-05,0.000292504214391182
"g13777","g13777",3.08574394438308,4.87414482277826,4.64600212662924,4.20500325215032e-05,0.000295273369045484
"g13938","g13938",-2.17426080229285,3.04967664152558,-4.64516310462017,4.21429586448069e-05,0.000295793368043018
"g1185","g1185",-1.64031111277998,4.50261020347932,-4.64114372551229,4.25942478116219e-05,0.000298827057274642
"g16314","g16314",2.31798227375345,1.98548400185065,4.63695635229788,4.30695332778577e-05,0.00030202630651627
"g8962","g8962",-2.32705421019642,6.44927372352955,-4.63061954595723,4.37988671991331e-05,0.000307003419325587
"g18258","g18258",2.66519654101633,-1.50844000831294,4.63023877323476,4.3843144054715e-05,0.000307176395516114
"g4073","g4073",-1.49424561498516,4.42622240752341,-4.6296368681815,4.39130628662837e-05,0.000307528791020225
"g9198","g9198",-1.81606120806324,8.26696632960084,-4.628884950159,4.40006458473127e-05,0.000308004520931189
"g1938","g1938",2.18111596795774,3.65402247744329,4.62402425649988,4.45710376162519e-05,0.000311857978821213
"g17334","g17334",2.04166931283181,4.07540212427498,4.62091112818588,4.49402245982595e-05,0.000314276700336309
"g10088","g10088",2.2057511078437,3.40105558431198,4.62077173217863,4.49568278028459e-05,0.000314276700336309
"g1941","g1941",2.76169908527361,1.56328459801092,4.61326248198435,4.58604222950114e-05,0.000320450467512133
"g5895","g5895",1.95439656554963,3.56425828082222,4.61143083364691,4.60833942695565e-05,0.000321864990368431
"g2835","g2835",2.49557983720031,1.17066216540194,4.61004678763167,4.62527168218382e-05,0.000322903710801189
"g18246","g18246",2.66741176145285,1.44839635769436,4.60971118150237,4.62939159965489e-05,0.000323047437851251
"g13604","g13604",-1.9761001272165,0.141719369188181,-4.60823169090874,4.64756683225767e-05,0.00032407089967573
"g542","g542",2.81873018125651,2.53214705945454,4.60818236562818,4.64819359708442e-05,0.00032407089967573
"g22928","g22928",2.37950881518341,0.53580441182657,4.6067415928783,4.66595243561103e-05,0.000325164395390537
"g16606","g16606",2.21811268568882,0.275880462333522,4.60200630563513,4.7248588770718e-05,0.000329123169690428
"g18073","g18073",1.74349654174664,1.95225188232209,4.60171124911539,4.72855369585781e-05,0.000329234216238025
"g20451","g20451",2.45498688903596,7.80758555580405,4.60107955718245,4.73647546999572e-05,0.000329550712124847
"g2873","g2873",1.57870713649141,4.72326303898682,4.6010133700334,4.73730462845198e-05,0.000329550712124847
"g5560","g5560",2.77143001808751,-1.90656326710319,4.6006769595382,4.74154376574434e-05,0.000329568527794288
"g7265","g7265",1.58336814891881,7.83704245579867,4.60065805144085,4.74176628709322e-05,0.000329568527794288
"g4227","g4227",4.76469059514641,-1.68948039815408,4.6005669242771,4.75132827869249e-05,0.000330086738084873
"g4648","g4648",2.38341862497483,1.17340723464445,4.59955872342531,4.75559765158014e-05,0.000330236960537065
"g7696","g7696",2.62420052373922,-0.816515443008072,4.59740536606349,4.78281051497139e-05,0.000331963753596346
"g13096","g13096",-1.9696216550595,-0.125294848911634,-4.59725578486032,4.78470056386235e-05,0.000331963753596346
"g20003","g20003",1.93905431669479,2.54598373241685,4.59438717680703,4.82120152097583e-05,0.000334348192204664
"g19120","g19120",1.90482629013471,3.862392714329,4.59152295836159,4.85792366075377e-05,0.000336745853759371
"g1393","g1393",-2.10795537004981,0.142183360959824,-4.58866400952267,4.89485641606595e-05,0.000339155988545542
"g17543","g17543",3.2047824174946,1.7748416236792,4.58839722460705,4.89846471641946e-05,0.000339256020770845
"g6071","g6071",3.76157437459635,0.423957913400968,4.58822119427817,4.90163164868265e-05,0.000339325410025632
"g13244","g13244",-2.23423615424188,7.34507316519689,-4.58677766695758,4.91937804517281e-05,0.000340403585439264
"g11962","g11962",1.9856368488203,4.28736522118757,4.58584031807692,4.93160844288302e-05,0.000341099290049892
