"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g9062","g9062",4.70489050126742,-3.96229875608422,5.18947920454378,1.20572986784855e-05,0.00182308300744293
"g19511","g19511",-2.9898380629373,1.77114976171144,-5.17268563231025,1.25718364372225e-05,0.00188567489089188
"g2805","g2805",7.10224848416763,-1.63391767598048,5.17387086028776,1.27189102031271e-05,0.00189259402697166
"g4661","g4661",-2.33306857286265,2.9394757061571,-5.14135282790695,1.36203071473449e-05,0.00201076487169741
"g9537","g9537",-4.78296899243454,-1.4462930814477,-5.11308844607692,1.4661913759414e-05,0.00214762672715041
"g6171","g6171",4.52273748718839,-2.97391056276515,5.09515177090327,1.53431711957217e-05,0.00222999315308982
"g14490","g14490",-4.14605139561837,0.204904869739626,-5.06254758673688,1.66711914522123e-05,0.00240437052721176
"g8280","g8280",6.97821369173149,-2.04928540919339,5.04426233865396,1.77210070819408e-05,0.00253626841052906
"g322","g322",3.85653968394924,-2.10910582174351,5.01123193386355,1.90097994421489e-05,0.00269706560954994
"g20068","g20068",5.13038155260368,-0.909589420494886,5.00963579052969,1.91322057747155e-05,0.00269706560954994
"g23055","g23055",3.68306122116735,-4.52751188688168,4.99839299767176,1.96441947169897e-05,0.00274857467723015
"g21393","g21393",4.1158606292199,-2.92004554681913,4.98401435861636,2.03879817035535e-05,0.00282474867973091
"g5035","g5035",4.20911801207503,-3.98352456952954,4.98210867175213,2.04899365535977e-05,0.00282474867973091
"g17317","g17317",-2.99599221328911,1.29329506450916,-4.9485056057831,2.23224530626631e-05,0.00303410755669689
"g12078","g12078",-2.23852272538287,0.469861541615399,-4.94833098118401,2.23322226691648e-05,0.00303410755669689
"g11609","g11609",3.64863556890511,-0.23360649684917,4.93203681402749,2.32887792067468e-05,0.00314130447012443
"g682","g682",5.44395435019672,-1.29098506840285,4.913770392922,2.45039549074028e-05,0.00328160464684925
"g15222","g15222",-4.01506642443799,-4.59281912684887,-4.880512246122,2.65883392650331e-05,0.00353549484312131
"g18670","g18670",5.32624179119478,-0.812657882923889,4.86816166067118,2.75367630468013e-05,0.0036358223265104
"g16123","g16123",3.87393361084795,-0.692219958436095,4.84935011692274,2.88003643234795e-05,0.00377607014476166
"g650","g650",5.38224572724161,-2.80069304603721,4.81933472085326,3.12295909891063e-05,0.00406613612121357
"g925","g925",3.29944434694184,0.176027853121761,4.7414295279257,3.79947697299924e-05,0.00491285474253536
"g9386","g9386",6.211705047348,0.00868805202174517,4.72150755817098,4.04061743262434e-05,0.0051888723454982
"g17070","g17070",-4.82175008177442,0.347928840424302,-4.6758062221244,4.50758458726867e-05,0.00574916349841498
"g9571","g9571",2.23049951463862,3.59252316888387,4.66243662060729,4.65473034619329e-05,0.00588988507009261
"g10800","g10800",-4.38605909464633,-0.542078469835842,-4.66069514770467,4.68074497543229e-05,0.00588988507009261
"g18403","g18403",3.29315448761761,-0.907290151927059,4.64127125587482,4.91535371246486e-05,0.00614386445033358
"g9216","g9216",-2.33742313553734,0.0703416670568838,-4.63735734676458,4.96477419340235e-05,0.00616453982464243
"g1162","g1162",3.62084037539726,-3.86857227787487,4.61201569486633,5.30005155777816e-05,0.00653754385899886
"g23189","g23189",2.38319840318126,2.5436336518177,4.58118887193142,5.73618149446314e-05,0.00702925927056793
"g22858","g22858",-2.17744196254884,2.78776498033891,-4.53213701101373,6.50723693122374e-05,0.00792234968983857
"g17216","g17216",-2.90931212332425,-0.791112321317333,-4.52734800901858,6.58793891111383e-05,0.00796885591254666
"g11943","g11943",3.97490208626298,-3.86174578042138,4.52063249775664,6.70623585430806e-05,0.00805994974566806
"g18507","g18507",2.96424282372357,-0.423935641207916,4.51259676941653,6.84261306096102e-05,0.00817147466751326
"g17034","g17034",-3.26040147259256,-2.10800696251216,-4.47980827753703,7.44474514428374e-05,0.00879971516575308
"g2319","g2319",3.20563910165838,4.53194563843604,4.47887361495952,7.46255646357001e-05,0.00879971516575308
"g21355","g21355",-1.8241379427313,3.61865938377938,-4.4696735182399,7.64071951239153e-05,0.0089534906336143
"g349","g349",3.84710125423365,-2.51670755094446,4.449756443442,8.04556076051621e-05,0.00936933035397009
"g4767","g4767",3.29402445529845,2.68000474102473,4.43592788443222,8.33365833730385e-05,0.00964492346704382
"g22922","g22922",-2.36177798305801,-0.784971957991513,-4.41982659233085,8.68498427171523e-05,0.00995860476881835
"g4615","g4615",-2.80600611665602,-1.0229825542514,-4.41866927980625,8.7109242204182e-05,0.00995860476881835
"g1157","g1157",-2.10315435597995,1.26202786246345,-4.40433999388102,9.03752332916825e-05,0.0102693651453682
"g17312","g17312",-4.91995710480115,1.31048842458198,-4.36862343353172,9.94159955450672e-05,0.0112197802725037
"g13388","g13388",-3.38507251347199,-0.890396285055639,-4.3652402271566,9.99361728896534e-05,0.0112197802725037
"g23056","g23056",3.15490974938259,-4.60478516995608,4.35885802151612,0.000101580238059942,0.0113364754963443
"g23495","g23495",-2.92984394704878,-1.11972518510534,-4.34648285142536,0.000104856478785243,0.01163286461979
"g17785","g17785",-3.1998977022621,3.9717837517604,-4.32053169877679,0.000112085849918424,0.0123617505889443
"g592","g592",-4.28722095203391,-2.34780230665191,-4.27812958505103,0.000125141790874253,0.0137209557725226
"g15704","g15704",-1.41721618148667,4.61777248185837,-4.27319701076039,0.000126552839267094,0.0137419303202658
"g10306","g10306",-4.35370010300466,-1.99252020055443,-4.27307927803592,0.000126798973033548,0.0137419303202658
"g9551","g9551",3.33820838203248,-3.72377307660456,4.25248708203867,0.000133473820470742,0.0143821877011835
"g2778","g2778",-4.06641810861532,-4.04424230956492,-4.24456073299453,0.000136328413979971,0.0146058367640599
"g18197","g18197",3.25575207533496,2.86433498037129,4.2398053753515,0.000137881064268713,0.0146882504203074
"g17214","g17214",-3.72209950901506,-4.32935338018569,-4.23122810189837,0.000140993670570093,0.0149349736130998
"g23020","g23020",3.53286639589621,-4.18088477952073,4.21259547060616,0.000147864949046285,0.015574831065555
"g16614","g16614",-4.5741499443801,-4.46416483038732,-4.20411692716304,0.000151467659813894,0.0158651796304508
"g20141","g20141",6.67838492405786,-0.0678626871185099,4.19405884803397,0.000158559624846838,0.0165157467014076
"g12989","g12989",3.16886179012394,-4.7940787666633,4.1731365075832,0.000163563372211465,0.0169428158320042
"g20161","g20161",3.02622566469163,1.13814830493365,4.1322489624609,0.000181603594001061,0.0187081636479445
"g17311","g17311",-6.37065349790907,1.16515399604924,-4.08849672677086,0.000207217725409111,0.0212301919874067
"g18023","g18023",-3.68335677482032,-2.59268746312836,-4.07203449513641,0.000211924395354358,0.0215944048287981
"g2975","g2975",-4.71777913158457,-4.4541026740284,-4.06615054417524,0.000215855550793151,0.021876084982815
"g4227","g4227",2.66119856682807,-1.6908493177288,4.04953984046826,0.000224347235455104,0.022614442567461
"g18641","g18641",-4.60356362040015,1.38545255713976,-4.03237158031759,0.000235191176726492,0.0235807453071925
"g4800","g4800",3.17034276125272,-1.66365605958283,4.01933682567235,0.00024234891132434,0.0241027210886555
"g6967","g6967",2.45715644257274,1.16327095336979,4.01829637858535,0.000242968386887615,0.0241027210886555
"g17647","g17647",3.41894963117145,-4.28789917197524,4.01413451718235,0.000245623073447027,0.024237826337149
"g7959","g7959",-5.50513008180562,0.181824763951049,-3.99032610312898,0.0002637517659938,0.0258904809456427
"g6056","g6056",3.89701830584131,-2.10380446815938,3.98202374301059,0.000266770074645264,0.0260503756746044
"g20066","g20066",2.97598987717794,1.73065037620915,3.97659276940773,0.000270239062871962,0.0262523947657327
"g1576","g1576",2.42497124173106,2.56127656422253,3.97094155804283,0.000274145088177371,0.0264945683414306
"g13840","g13840",-3.55007930074592,-4.45716897706801,-3.94375961655777,0.000293916831317045,0.0282597265146835
"g10279","g10279",2.43122942307267,5.31976555932997,3.93437159843181,0.000300897027719517,0.0287832570036389
"g14876","g14876",-1.87090728890498,0.767705879677238,-3.91728850753608,0.000314260635083194,0.0299089982090092
"g9932","g9932",-4.01189519904255,-0.872431374902188,-3.91322733292804,0.000317962677239702,0.0301084961392282
"g5915","g5915",1.98067152179111,2.76910430198559,3.90834054830632,0.000321492665331175,0.0302897788054985
"g17215","g17215",-3.29587109387639,-1.69922042702463,-3.8876820003112,0.000338893329310334,0.0317695551561972
"g8581","g8581",-3.03218856172112,-3.81339357006345,-3.8819707810289,0.000343799995599165,0.0320691846641232
"g15894","g15894",-5.54421282230137,-1.09092956115517,-3.86326771419115,0.000365142973689516,0.0337269024354274
"g2808","g2808",4.00449661087267,-0.235215228527798,3.85877225210589,0.000365169406069217,0.0337269024354274
"g19038","g19038",-3.50898932127519,-2.60191726476267,-3.85537689915852,0.000367945055704361,0.0338166757323582
"g21133","g21133",-3.30464027040608,-0.0291204506080568,-3.83856621739999,0.000383897054308171,0.0351106627864581
"g7733","g7733",-4.91210024473665,-0.654700077825364,-3.81657855293024,0.00040858185345183,0.0371868988852833
"g19517","g19517",3.51748340638887,4.29205831280109,3.80565731618934,0.000417389955690066,0.0376421072398463
"g2326","g2326",2.9705102638476,-0.160801906385147,3.80529367252415,0.000417598714912157,0.0376421072398463
"g8509","g8509",2.38042660047937,-0.168873082081897,3.78757984874442,0.000436721468714673,0.0391774680235952
"g18441","g18441",-3.94830091100346,-2.43062845187541,-3.75999714948424,0.000468991757212023,0.0418720307427058
"g15097","g15097",-3.33994580690022,0.350955708542506,-3.75345501228859,0.000476226709971156,0.0423164672286692
"g8421","g8421",3.23019959630422,1.16410740250294,3.74788645868414,0.000482927798230148,0.0427094966463068
"g3672","g3672",5.07829450425826,-1.12937793201321,3.7290169049178,0.000511103827418825,0.0449009711321205
"g15426","g15426",4.24570812516338,2.83595723928652,3.72540367600906,0.000512497083699066,0.0449009711321205
"g5168","g5168",-2.57014290925654,-1.05366042933728,-3.71662691662366,0.000522469756538761,0.0455617928620708
"g17932","g17932",-1.99224061998994,0.897453232341449,-3.71070798960478,0.000530322717905329,0.0460325029537362
"g20162","g20162",3.03615431458998,3.81551373959772,3.70269998830113,0.000541199711768996,0.0467601538984189
"g5324","g5324",3.30910791245809,-0.618081101496705,3.68654283708587,0.000563805288067413,0.0484898410365869
"g9535","g9535",-5.93163693935961,1.4974494016896,-3.69203034517716,0.000567935406815393,0.0486220134355334
"g7421","g7421",-3.72496873788369,-1.07249241107821,-3.67316914487268,0.000583550660115086,0.0497317787568079
