"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g22699","g22699",6.98529240133925,4.29343619576789,13.8528637486001,2.10230042121259e-13,4.51776025732477e-11
"g11140","g11140",13.8464832141589,1.98480843316434,13.8735430430496,2.11356148420642e-13,4.51776025732477e-11
"g9760","g9760",2.89338362436888,7.13079495336527,13.8464446740144,2.12044857136156e-13,4.51776025732477e-11
"g21216","g21216",3.77470171988285,3.48476449731068,13.8114540201364,2.24105120733055e-13,4.7210639422742e-11
"g4672","g4672",13.7595660406312,1.94379461162831,13.8281566049648,2.26895288119729e-13,4.72673306328533e-11
"g5831","g5831",5.23017089387962,5.3469391908811,13.7894381820161,2.32090627004673e-13,4.78183205023144e-11
"g9602","g9602",14.1783961555891,1.79229758582415,13.7954815119582,2.39875334807956e-13,4.86589845503656e-11
"g12499","g12499",13.2138665252405,3.07963070818907,13.7860884397333,2.41361435979732e-13,4.86589845503656e-11
"g3915","g3915",6.73133764665882,-2.53649960884349,13.7091650069076,2.6392084491836e-13,5.2509477001215e-11
"g8725","g8725",12.4579562426722,2.10825931395007,13.7208026807799,2.66062206790518e-13,5.2509477001215e-11
"g10325","g10325",4.19661667645588,5.24357867677645,13.6816482505989,2.75416580472913e-13,5.33650729612612e-11
"g17562","g17562",13.7837546263002,2.81187784353365,13.7047308446914,2.76090035588156e-13,5.33650729612612e-11
"g13754","g13754",13.4789532597437,1.41554493570352,13.6689359204155,2.91511525330808e-13,5.53634148485685e-11
"g12498","g12498",14.2091373355625,2.14664600203503,13.6713719620958,2.92334421569592e-13,5.53634148485685e-11
"g15417","g15417",13.3161452639941,2.52358293406292,13.6525623405104,2.98806745578642e-13,5.60232767285396e-11
"g20165","g20165",13.8041154306075,1.79515177385622,13.6456483912301,3.03455218866157e-13,5.63315039457581e-11
"g14490","g14490",8.38604931856855,0.204904869739626,13.5648360597784,3.33577276150159e-13,6.13160818680327e-11
"g12375","g12375",14.7898628767061,3.10534445395582,13.5785704285025,3.41072087916201e-13,6.20850541392317e-11
"g294","g294",14.6070984680526,2.18193305899522,13.5336304739215,3.6596980707565e-13,6.59766145467439e-11
"g2235","g2235",13.5964926579904,2.47939186010682,13.503418959216,3.80584221378823e-13,6.78561863993989e-11
"g9714","g9714",14.3126345046144,3.04020320631242,13.502606687185,3.83634100929985e-13,6.78561863993989e-11
"g12672","g12672",13.6672161060372,2.43246037411189,13.4868081486036,3.91169874582403e-13,6.854246708921e-11
"g738","g738",15.2112599093602,3.46627864223697,13.4631105328987,4.12523025910276e-13,7.16147612295533e-11
"g15682","g15682",13.7247749205917,1.640114540701,13.4394738300925,4.22485836484482e-13,7.26714398921794e-11
"g10894","g10894",15.5167102320258,4.01604824395201,13.4195604408917,4.44025401806919e-13,7.54165923859534e-11
"g21307","g21307",8.68480976705676,5.0630767777799,13.3847514313937,4.46490039726963e-13,7.54165923859534e-11
"g9601","g9601",9.77377789531801,-0.602396691006564,13.3386359159668,4.83459048617798e-13,8.0931908058349e-11
"g2756","g2756",14.8510738300019,2.59616111441253,13.3474499916,4.95839231545676e-13,8.22698208163706e-11
"g9296","g9296",12.3382056400199,1.05114046949408,13.3018106694418,5.2207467530727e-13,8.5635231472065e-11
"g9097","g9097",14.0990215798004,2.33502273365212,13.3075792194898,5.25257433425114e-13,8.5635231472065e-11
"g1775","g1775",11.7423061818492,0.203860597004996,13.2680618851308,5.49105508204763e-13,8.87515445976819e-11
"g22535","g22535",13.900512103401,2.66535459634069,13.2723453737587,5.55311133970848e-13,8.89874226565763e-11
"g20216","g20216",13.4527464013707,1.52978425440314,13.2370231717032,5.85918188059119e-13,9.3096441592546e-11
"g16229","g16229",9.30401085412756,3.47704811612607,13.2032865552451,6.01684039746998e-13,9.47981013547603e-11
"g16031","g16031",10.1419730797352,2.05704140693313,13.1459870502491,6.63798345257004e-13,1.0371295979353e-10
"g4123","g4123",14.0985942920711,1.85575708388147,13.1303279743248,7.02326425003021e-13,1.08825769771749e-10
"g8501","g8501",9.04380691420203,-1.75623946498867,13.0792248597263,7.37074267275523e-13,1.13273815058596e-10
"g1373","g1373",8.24806498688954,4.1567769784555,13.0439758545167,7.79060191009055e-13,1.18752841636006e-10
"g7234","g7234",14.1950134937789,4.14112972768543,13.0571709849176,7.93221597337186e-13,1.19936384907056e-10
"g13334","g13334",13.3965462246267,1.89168826411449,13.0310918697807,8.22063224560231e-13,1.23302907178238e-10
"g17850","g17850",13.6479637034827,1.60964911171546,12.9950074711569,8.7477559686499e-13,1.30167997346204e-10
"g3682","g3682",12.3778495496236,1.51473017426199,12.9533905507944,9.27081578482638e-13,1.36864980432842e-10
"g2788","g2788",9.05780992688649,-0.390171279246872,12.9304194465012,9.43367196298386e-13,1.37347574875676e-10
"g7597","g7597",7.89721810411539,-1.95441431840132,12.9237766383384,9.50119859071706e-13,1.37347574875676e-10
"g15178","g15178",2.98718522921965,5.5826682370996,12.9202335101759,9.52327309927882e-13,1.37347574875676e-10
"g6549","g6549",9.67463235069442,-1.3088117738649,12.8576547242049,1.06817713715143e-12,1.52879794995818e-10
"g23187","g23187",13.0824970259293,2.15773041029214,12.8506234040841,1.10718396905862e-12,1.57262062393031e-10
"g20043","g20043",9.12457253402519,5.09595499886032,12.7966613729388,1.18008124080627e-12,1.66355963788548e-10
"g17473","g17473",3.67606173865155,5.38490873097066,12.7504860561718,1.26527474313654e-12,1.77034598201992e-10
"g7122","g7122",4.01940991800011,7.05436534072337,12.7447407861611,1.27757399516068e-12,1.77431369150131e-10
"g22379","g22379",13.2168459733281,1.79981278631305,12.7224447122727,1.37498107919931e-12,1.89555295984616e-10
"g275","g275",13.3220970833792,1.17423490918968,12.7165719649625,1.38999814376175e-12,1.90118255674182e-10
"g13545","g13545",12.3289589221144,0.538119635347491,12.7074991089634,1.39934499349496e-12,1.90118255674182e-10
"g18825","g18825",13.5430149634895,2.25889303275518,12.6656233591392,1.51808264225137e-12,2.03824242325753e-10
"g5309","g5309",6.41333099369031,-3.11507585971246,12.6415908264559,1.52196884770417e-12,2.03824242325753e-10
"g15777","g15777",9.92827041958254,8.89936430916091,12.6307425515727,1.5672421367562e-12,2.08398743418738e-10
"g15681","g15681",13.011377274079,0.905863315527248,12.6312174467853,1.60145855273773e-12,2.10526057447132e-10
"g3406","g3406",9.87852261250171,1.54794522887615,12.6162890542183,1.60569770200757e-12,2.10526057447132e-10
"g19515","g19515",13.3403972185977,1.49673187391838,12.6256642359331,1.62141711348521e-12,2.11110760143987e-10
"g21963","g21963",11.5432964845713,0.968418296208019,12.4831850654578,2.03603997955265e-12,2.63266990183673e-10
"g7355","g7355",8.25230517430933,4.18653251347493,12.4464690198425,2.12995219372917e-12,2.7352379233033e-10
"g301","g301",12.9301154659199,1.40391550181007,12.4455866681179,2.19628734785813e-12,2.80123751598585e-10
"g4811","g4811",12.0056401326255,0.396835793118166,12.4343286578381,2.22169991009733e-12,2.81450348746046e-10
"g4966","g4966",13.713020631504,1.40096401797562,12.3849876763652,2.45491264437505e-12,3.08907095096562e-10
"g3620","g3620",13.9984991149836,2.34940114770332,12.3649983394124,2.5479041968284e-12,3.18471038575571e-10
"g10223","g10223",12.1068468436656,1.05983058940442,12.3466768543564,2.58534305439634e-12,3.21010575674682e-10
"g8540","g8540",12.6876870650676,1.960685061952,12.3292261758966,2.67744218018873e-12,3.30258969976042e-10
"g20437","g20437",13.2793190114735,1.54834030785431,12.3235363917366,2.7182594855301e-12,3.32562864547608e-10
"g16506","g16506",13.7110363978138,1.7118200300029,12.3147112638342,2.77123921718829e-12,3.32562864547608e-10
"g3721","g3721",3.01414483210182,6.93040658996513,12.2904803429554,2.7723745728284e-12,3.32562864547608e-10
"g15779","g15779",10.3753059244122,7.0013617446199,12.2971025237378,2.78170198907571e-12,3.32562864547608e-10
"g3691","g3691",14.2843776333881,2.73639366773759,12.3151209334357,2.78480824225156e-12,3.32562864547608e-10
"g9022","g9022",12.8502660721156,1.48769862704767,12.2971716031369,2.83400484715749e-12,3.36295929616176e-10
"g7185","g7185",5.16859579463968,2.82507152224216,12.2717804636029,2.86399009063306e-12,3.37428942824123e-10
"g12215","g12215",13.5360518971326,1.45646473587977,12.2915864180867,2.87954722128432e-12,3.37428942824123e-10
"g22847","g22847",12.2922337932837,0.791186116253098,12.2720228968952,2.94593262605404e-12,3.43063918048989e-10
"g11648","g11648",14.1391153774864,1.94745404920392,12.254032274541,3.09113280094848e-12,3.57750919043105e-10
"g3888","g3888",11.7821698649421,2.92053683857678,12.2262790869979,3.176082398658e-12,3.6532741651803e-10
"g3852","g3852",13.4598895295105,1.29295615701189,12.1987792480462,3.38042117917656e-12,3.86460467612082e-10
"g23321","g23321",4.67376197549693,3.08965794895439,12.1719335019821,3.4055779473255e-12,3.86976854147914e-10
"g7795","g7795",6.60600649575739,-0.455801378411104,12.1371118875811,3.62289243357598e-12,4.09190423115157e-10
"g18330","g18330",13.6101115360877,1.57386674058443,12.1337452360484,3.7917989032661e-12,4.25703219385247e-10
"g11508","g11508",13.3536938434615,3.04974816536027,12.1126544266336,3.92470649343768e-12,4.3800191693728e-10
"g13511","g13511",2.63525763318674,6.23140168964779,12.0824731298963,3.98089779261945e-12,4.41644098898355e-10
"g3387","g3387",4.9429962830651,3.58010326125945,12.071186930968,4.0608066232719e-12,4.47859196351322e-10
"g1559","g1559",2.5308182316099,7.01008451486419,12.0610892619324,4.13281159791506e-12,4.53134997949178e-10
"g303","g303",13.3393275975542,1.817238883447,12.0771219964665,4.17614095080178e-12,4.55223643526643e-10
"g19785","g19785",13.4120718610719,1.41022474621745,12.0730395738679,4.2090184859313e-12,4.56155419611132e-10
"g14656","g14656",13.4743580502487,1.71588158850777,12.0649376379192,4.27177803248247e-12,4.60296358224218e-10
"g4717","g4717",11.8736917452526,2.31545877885176,11.9916364870851,4.79142359316713e-12,5.13339433990232e-10
"g19786","g19786",13.3502865615403,1.7380072819773,11.9955877042745,4.82008860441498e-12,5.13476370705548e-10
"g16507","g16507",14.5534042285086,2.20084955343047,11.9810672818249,5.00400029087002e-12,5.3005650538713e-10
"g22994","g22994",10.2594290817746,0.636362062941136,11.9431026433937,5.16018573794465e-12,5.43529901127665e-10
"g16812","g16812",2.70265348823047,3.4070706989565,11.8916965345439,5.56963640510074e-12,5.83380519325329e-10
"g14078","g14078",13.2213244321622,2.54533075095554,11.8646546209237,6.06894364565663e-12,6.32147913402312e-10
"g23625","g23625",4.57150521766859,2.60641772356704,11.8317774740643,6.19447083397414e-12,6.41658197050724e-10
"g1457","g1457",2.8076423188157,6.6838758733469,11.8211561216004,6.31218353120569e-12,6.5025895069547e-10
"g6764","g6764",9.33387939706852,4.96747883944761,11.7951713760715,6.67447537246229e-12,6.83823709061724e-10
"g4235","g4235",9.41262638503411,2.16173983278369,11.7868672508168,6.77662622842705e-12,6.90516114982493e-10
"g9569","g9569",13.9756953407635,2.739483485834,11.7589962402264,7.37974586722193e-12,7.47907325754292e-10
"g22076","g22076",10.7408100995949,3.05298272656401,11.7158256707704,7.7546052187471e-12,7.81672544334889e-10
"g7756","g7756",12.6239917943311,2.67940273206877,11.6647189885335,8.62713321293331e-12,8.64973907001533e-10
"g14119","g14119",10.3101999050995,3.30868267664885,11.637895482416,8.8937075320602e-12,8.86958098503174e-10
"g13500","g13500",3.15655401778458,7.92450470611902,11.6185495518519,9.06958849727106e-12,8.99712776377434e-10
"g21651","g21651",4.70019633863753,4.68485139585446,11.603312976046,9.3225698596836e-12,9.19941380522146e-10
"g18516","g18516",6.47522535553952,-2.27243878565665,11.5433003964542,1.04003372557013e-11,1.02092106391175e-09
"g21713","g21713",4.10834638612761,5.51102538688897,11.5311367007885,1.06195661638873e-11,1.03701169795168e-09
"g15544","g15544",13.6246080341674,2.13095346321089,11.5433192089045,1.08410815623311e-11,1.05315771094376e-09
"g15087","g15087",14.0094436649688,2.57817487902748,11.5173394583947,1.14075070491697e-11,1.10247087456125e-09
