	A	Coef	t	P.value	F	F.p.value	Results	genes
g15673	0.4702793	-6.02529	-8.17132	5.590725e-09	95.98825	2.986735e-10	-1	g15673
g15674	-0.1707529	-5.578739	-8.185412	5.40739e-09	99.46297	2.06127e-10	-1	g15674
g15675	-0.6152027	-5.723295	-7.258829	4.968386e-08	77.36335	2.668563e-09	-1	g15675
g15676	-0.7500708	-4.536208	-6.64224	2.304422e-07	72.60047	4.982505e-09	-1	g15676
g15677	1.315046	-6.928945	-9.594584	2.306233e-10	125.7279	1.679449e-11	-1	g15677
g15678	-0.224037	-5.550976	-7.912478	1.027166e-08	93.14396	4.078725e-10	-1	g15678
g15679	-0.5527555	1.501203	0.9977904	0.1637698	8.931609	0.006020191	0	g15679
g15680	0.7070328	-12.34661	-16.33428	1.498664e-15	315.9097	3.835744e-16	-1	g15680
g15681	0.9072322	-12.96368	-20.09712	9.685729e-18	474.2363	2.594811e-18	-1	g15681
g15682	1.641483	-13.72301	-20.51351	5.865017e-18	489.5523	1.746683e-18	-1	g15682
g15683	1.196176	1.853616	1.775743	0.0436961	14.86876	0.0006727007	0	g15683
g15684	1.376482	-0.7995791	0	0.8967019	26.69372	2.117652e-05	0	g15684
g15685	5.997542	-0.1417134	0	1	13.05315	0.001260706	0	g15685
g15686	5.654065	-0.1339871	0	1	4.920172	0.03541412	0	g15686
g15687	6.235965	-0.05778705	0	1	1.888043	0.1810612	0	g15687
g15688	5.711666	-0.7572821	0	0.9999983	335.706	1.831511e-16	0	g15688
g15689	7.901371	0.01306475	0	1	0.1673895	0.6857667	0	g15689
g1569	0.9917716	-0.1712813	0	1	2.281703	0.1428721	0	g1569
g15690	6.051802	-0.04387502	0	1	1.46434	0.2370425	0	g15690
g15691	6.150902	-0.5364681	0	1	170.1803	5.69441e-13	0	g15691
g15692	6.474139	-0.1444539	0	1	19.86698	0.0001386374	0	g15692
g15693	5.366129	0.4749314	0	1	74.21424	4.018918e-09	0	g15693
g15694	-0.6981131	0.1550338	0	0.9997319	0.5211221	0.4767553	0	g15694
g15695	-0.9291546	0.3616107	0	0.974301	1.334854	0.2583687	0	g15695
g15696	7.395181	0.6177007	0	0.9999365	52.64447	1.000469e-07	0	g15696
g15697	-2.443668	-5.695224	-7.715766	1.641259e-08	87.59254	7.661685e-10	-1	g15697
g15698	3.402924	-8.258114	-10.4829	3.60919e-11	142.2582	4.299139e-12	-1	g15698
g15699	1.39781	-7.019737	-7.081287	7.719105e-08	68.18849	9.13622e-09	-1	g15699
g1570	6.518001	0.4004796	0	1	30.94173	7.461181e-06	0	g1570
g15700	-0.01704148	-8.710258	-12.14528	1.441223e-12	188.2519	1.786057e-13	-1	g15700
g15701	4.624425	-9.771082	-22.74802	4.395913e-19	642.194	5.812727e-20	-1	g15701
g15702	6.324457	-0.5545903	0	1	137.6846	6.180865e-12	0	g15702
g15703	5.289731	-0.1511996	0	0.9747103	0.1173281	0.7346826	0	g15703
g15704	4.619141	-0.02941021	0	0.9983252	0.007052726	0.9337101	0	g15704
g15707	3.350984	-0.1735072	0	1	5.833805	0.02298852	0	g15707
g15709	0.1598917	6.385985	4.465133	6.875307e-05	28.02814	1.511907e-05	1	g15709
g1571	4.310288	0.02089943	0	1	0.05362174	0.8186754	0	g1571
g15710	2.811687	7.397462	5.591003	3.502933e-06	41.79549	7.223195e-07	1	g15710
g15711	7.738911	3.463508	6.813399	1.497846e-07	91.75971	4.7596e-10	1	g15711
g15712	1.188975	-3.580514	-7.122275	6.946012e-08	97.65978	2.495438e-10	-1	g15712
g15715	2.607117	0.1116865	0	0.9999999	0.7413839	0.3970272	0	g15715
g15719	2.317595	-0.06864726	0	1	0.5045946	0.4837618	0	g15719
g1572	1.703943	2.351759	7.362308	3.85358e-08	164.0646	8.63938e-13	1	g1572
g15720	-0.6533242	-0.8836461	0	0.6348311	6.999732	0.01360233	0	g15720
g15722	5.015036	-0.07964838	0	1	2.11509	0.1577259	0	g15722
g15723	6.652439	-2.879077	-10.67707	2.425588e-11	267.6218	2.834777e-15	-1	g15723
g15724	4.835827	-0.2797692	0	1	27.40466	1.767727e-05	0	g15724
g15725	5.067883	0.007963448	0	1	0.04651383	0.8309142	0	g15725
g15726	5.880989	0.1891464	0	1	28.64253	1.298453e-05	0	g15726
g15727	6.226836	0.277565	0	1	49.288	1.787043e-07	0	g15727
g15728	4.13496	0.3022192	0	1	16.02539	0.0004582616	0	g15728
g15729	5.477975	-0.5847752	0	0.9998963	36.75717	2.026705e-06	0	g15729
g15730	6.312982	0.1514661	0	1	21.11667	9.619423e-05	0	g15730
g15731	7.376427	-0.2252532	0	1	26.91345	2.002132e-05	0	g15731
g15732	2.063232	-2.667073	-7.190188	5.875216e-08	132.3247	9.584391e-12	-1	g15732
g15733	2.321244	-0.8938923	0	0.7793894	43.4003	5.286842e-07	0	g15733
g15734	7.085615	0.02588251	0	1	0.3422628	0.5635295	0	g15734
g15735	3.572037	0.2584064	0	1	29.77872	9.845144e-06	0	g15735
g15737	5.204543	-0.1454246	0	1	13.04235	0.001265551	0	g15737
g15738	4.921041	-0.3508173	0	1	57.13757	4.782262e-08	0	g15738
g15739	4.15217	-0.1182845	0	1	5.639255	0.02516241	0	g15739
g1574	0.02600357	0.7454346	0	0.651293	1.166603	0.2899402	0	g1574
g15740	5.876241	0.09666168	0	1	4.973011	0.03452064	0	g15740
g15742	2.27748	-1.032408	-0.2433216	0.4048254	60.08509	3.011583e-08	0	g15742
g15743	5.241856	-0.2303053	0	1	31.8914	5.975492e-06	0	g15743
g15744	3.875369	-1.95711	-4.563184	5.236626e-05	87.06484	8.14801e-10	-1	g15744
g15745	4.438341	0.2326967	0	1	17.08468	0.0003257408	0	g15745
g15746	4.195301	0.6449735	0	0.9999998	147.6676	2.83385e-12	0	g15746
g15747	6.501297	1.527891	4.383086	8.433359e-05	160.9371	1.074828e-12	1	g15747
g15748	6.107596	0.2464575	0	0.999999	3.93517	0.0578532	0	g15748
g15749	2.748415	0.5339747	0	0.9874973	7.421226	0.01132495	0	g15749
g1575	-1.088272	-1.322702	-0.6951647	0.2465514	8.118884	0.008419416	0	g1575
g15750	7.407954	-1.803102	-2.151041	0.02043225	23.32365	5.171227e-05	0	g15750
g15751	8.619608	-0.2347822	0	1	20.52169	0.0001143263	0	g15751
g15752	2.724414	-0.4824585	0	0.9999997	36.87248	1.977546e-06	0	g15752
g15753	3.473231	-0.2538028	0	1	13.83668	0.0009575157	0	g15753
g15754	3.488138	-0.7444336	0	0.9959723	69.78405	7.313426e-09	0	g15754
g15755	8.433721	0.4934779	0	1	81.77013	1.536133e-09	0	g15755
g15756	7.033201	-0.3435182	0	1	79.90432	1.935284e-09	0	g15756
g15757	5.865714	-0.1314415	0	1	8.710286	0.006589325	0	g15757
g15758	6.597943	-0.6285098	0	0.9999296	56.71389	5.117967e-08	0	g15758
g15759	9.752217	-0.2001201	0	1	42.55588	6.224502e-07	0	g15759
g1576	2.562645	0.4379637	0	0.8729262	0.8016934	0.3787378	0	g1576
g15760	6.910948	-0.5056921	0	1	98.25007	2.343354e-10	0	g15760
g15761	5.36056	-0.4249672	0	1	72.186	5.268297e-09	0	g15761
g15762	6.336856	-0.1803724	0	1	13.31329	0.001149861	0	g15762
g15763	9.317792	-0.9267879	0	0.9083636	299.4048	7.346722e-16	0	g15763
g15764	5.792399	-0.363045	0	1	67.74708	9.722927e-09	0	g15764
g15765	5.007426	-0.4673803	0	1	63.20726	1.877386e-08	0	g15765
g15766	4.117879	1.817927	4.468201	6.73372e-05	98.6255	2.25184e-10	1	g15766
g15767	0.08928098	1.738276	2.673131	0.006380869	39.61326	1.117966e-06	1	g15767
g15768	0.4357352	1.288156	1.168787	0.1265055	27.29935	1.815367e-05	0	g15768
g15769	3.007527	1.776311	3.753237	0.000439085	73.75276	4.272128e-09	1	g15769
g1577	5.765146	0.1560858	0	0.9999999	1.703169	0.2032167	0	g1577
g15770	-0.09463008	1.726887	2.974581	0.003114151	49.93968	1.593432e-07	1	g15770
g15771	1.12611	1.740271	3.755109	0.0004369638	77.92868	2.482762e-09	1	g15771
g15772	1.584603	1.33894	0.5775118	0.2845014	5.204722	0.03088741	0	g15772
g15773	0.7662482	0.8368798	0	0.6100698	2.013236	0.1677163	0	g15773
g15774	6.137379	-0.4927415	0	1	72.85064	4.818117e-09	0	g15774
g15775	3.930758	-0.7175472	0	0.9999289	127.6716	1.420038e-11	0	g15775
g15776	9.102271	0.5141837	0	1	146.1142	3.189847e-12	0	g15776
g15777	8.900733	-9.154005	-19.85539	1.283269e-17	496.8638	1.451955e-18	-1	g15777
g15778	6.145343	-9.169013	-22.83772	3.977565e-19	657.0696	4.354447e-20	-1	g15778
g15779	7.002731	-9.580048	-19.37823	2.337224e-17	468.1491	3.047129e-18	-1	g15779
g1578	6.835006	-0.5979252	0	0.999851	38.40266	1.433809e-06	0	g1578
g15780	6.126341	-0.1414077	0	1	11.00048	0.002675158	0	g15780
g15781	3.518241	-0.0685216	0	1	1.39148	0.2487526	0	g15781
g15782	7.14492	1.314528	3.577178	0.0006908204	223.5123	2.408338e-14	1	g15782
g15783	-1.532994	1.347494	1.326938	0.09798734	26.47649	2.238952e-05	0	g15783
g15784	6.773439	1.831327	5.221479	9.158701e-06	132.3047	9.600411e-12	1	g15784
g15785	1.151809	-0.8739067	0	0.6687163	9.357152	0.005070663	0	g15785
g15787	2.801654	-0.348225	0	0.9999995	11.50682	0.002212033	0	g15787
g15788	4.567635	-0.9252355	0	0.7600052	78.63314	2.270492e-09	0	g15788
g15789	5.859119	1.248928	1.957412	0.03051398	96.44767	2.842087e-10	0	g15789
g1579	3.076238	-0.1530088	0	0.9999994	1.271783	0.2696513	0	g1579
g15790	0.6393922	1.499535	1.594692	0.06138555	22.91583	5.786535e-05	0	g15790
g15791	6.718947	-0.2920299	0	1	13.38947	0.001119433	0	g15791
g15792	-1.117132	-5.46466	-7.238368	5.222666e-08	78.49298	2.311115e-09	-1	g15792
g15793	4.308609	-0.1119055	0	1	1.58075	0.2197417	0	g15793
g15794	4.571481	-0.5180788	0	0.9999998	51.21315	1.277217e-07	0	g15794
g15795	5.582782	-1.929793	-7.501898	2.74479e-08	242.4326	9.21375e-15	-1	g15795
g15796	4.679375	-1.131242	-0.318484	0.3763314	7.536023	0.01077958	0	g15796
g15797	0.592781	-0.2092394	0	0.9255623	0.01173389	0.9145645	0	g15797
g15798	0.1679425	-0.2025221	0	0.9217518	0.01397146	0.9068097	0	g15798
g1580	-0.7939216	2.003763	2.979184	0.003079563	35.36917	2.733874e-06	1	g1580
g15800	1.634996	0.8853497	0	0.6235412	6.033747	0.02096825	0	g15800
g15802	-0.9456116	6.305427	4.793654	2.86863e-05	32.45799	5.243517e-06	1	g15802
g15807	-0.3605094	-0.6458072	0	0.7179317	0.2337942	0.63274	0	g15807
g15808	1.084638	-0.1356474	0	0.9994904	0.3328764	0.5688934	0	g15808
g1581	6.093164	0.365029	0	1	35.23406	2.815749e-06	0	g1581
g1582	2.535727	3.563111	9.535013	2.616832e-10	175.6978	3.952992e-13	1	g1582
g15821	2.157863	0.06672671	0	0.9997745	0.07811951	0.7820561	0	g15821
g15822	4.596406	1.087794	0.2801891	0.3907663	12.05226	0.001808561	0	g15822
g15823	7.467202	-0.2177941	0	1	37.9237	1.584259e-06	0	g15823
g15824	6.174347	0.8195596	0	0.9863706	112.8134	5.427491e-11	0	g15824
g15825	0.4701841	1.016303	0.0923094	0.4635771	33.11477	4.513889e-06	0	g15825
g15826	3.17993	0.01276317	0	1	0.03464914	0.8537661	0	g15826
g15827	6.664405	-0.4033209	0	1	37.73211	1.649131e-06	0	g15827
g15828	-0.5467648	0.982607	0	0.5231562	10.97281	0.002703329	0	g15828
g15829	3.763338	-0.3002328	0	0.9998439	3.169567	0.08661988	0	g15829
g1583	7.40282	-0.2681605	0	0.9998735	2.401726	0.1331941	0	g1583
g15838	1.309658	-2.241665	-3.931401	0.0002763826	50.37642	1.476392e-07	-1	g15838
g1584	7.291622	0.01626087	0	1	0.02050334	0.8872355	0	g1584
g15840	5.914954	-0.02852943	0	1	0.4140073	0.5255332	0	g15840
g15841	6.551528	-0.2753653	0	1	38.31187	1.461101e-06	0	g15841
g15842	1.103469	-1.643537	-4.407505	7.906254e-05	126.7062	1.54304e-11	-1	g15842
g15843	0.2054341	1.407931	1.578826	0.06318555	29.69329	1.005011e-05	0	g15843
g15848	5.060026	-0.7040904	0	0.9995082	77.89858	2.492294e-09	0	g15848
g15853	6.046595	-0.6069932	0	1	180.4871	2.902807e-13	0	g15853
g15854	2.33396	0.4550683	0	0.876537	0.9603729	0.3360533	0	g15854
g15855	4.889568	-0.3828856	0	1	44.66618	4.154723e-07	0	g15855
g15856	6.326795	-0.3058575	0	1	79.84889	1.948732e-09	0	g15856
g1586	4.158733	-1.418917	-1.168902	0.126483	15.67521	0.0005140874	0	g1586
g15860	4.683677	-0.7267085	0	0.9999501	148.4056	2.679927e-12	0	g15860
g15861	5.601111	-0.2050312	0	1	13.36207	0.001130276	0	g15861
g15862	6.347679	-0.4319947	0	1	45.1037	3.826644e-07	0	g15862
g15863	7.360362	0.04782171	0	1	1.716297	0.2015375	0	g15863
g15864	3.949791	-8.536597	-9.655872	2.031237e-10	119.6195	2.886967e-11	-1	g15864
g15865	6.568428	-0.6264604	0	1	221.9487	2.615841e-14	0	g15865
g15868	5.919786	-4.286334	-5.713291	2.514265e-06	55.52919	6.198826e-08	-1	g15868
g1587	3.055222	0.7915142	0	0.8471107	15.72561	0.0005056177	0	g1587
g15871	1.349833	4.220612	3.529699	0.0007824272	21.39682	8.875421e-05	1	g15871
g15872	3.162905	1.214083	1.747997	0.04608607	98.26875	2.338708e-10	0	g15872
g15873	5.456862	-0.02837868	0	1	0.3635409	0.5517287	0	g15873
g15874	5.611232	-0.2396036	0	1	9.193554	0.00541487	0	g15874
g15875	3.665027	-0.04609852	0	1	1.1235	0.2988373	0	g15875
g15876	6.400836	-0.1643077	0	1	15.46515	0.0005510745	0	g15876
g15877	2.593007	0.1841113	0	1	3.905524	0.05874131	0	g15877
g15878	8.569409	-0.005578458	0	1	0.01761496	0.8954275	0	g15878
g15879	4.777666	0.2341566	0	1	9.688513	0.004444242	0	g15879
g15880	1.367702	-1.517162	-3.049386	0.002595359	80.0267	1.905944e-09	-1	g15880
g15881	2.891436	2.677864	6.17029	7.678909e-07	96.97834	2.684332e-10	1	g15881
g15882	5.131611	-0.245567	0	0.9999986	3.723351	0.06454858	0	g15882
g15883	6.56562	-0.006811134	0	1	0.02232575	0.8823677	0	g15883
g15884	3.744926	-0.3860951	0	0.9999999	20.51212	0.0001146465	0	g15884
g15885	5.887191	-0.5127858	0	0.9999999	54.52959	7.302736e-08	0	g15885
g15886	6.216873	0.03431359	0	1	0.9291316	0.3438991	0	g15886
g15887	4.742952	-0.5767606	0	1	107.1641	9.389851e-11	0	g15887
g15889	3.749147	-0.2154297	0	1	9.753463	0.004331625	0	g15889
g1589	1.259055	-8.152799	-7.645684	1.955606e-08	75.94412	3.204294e-09	-1	g1589
g15890	6.200108	0.3594022	0	1	127.748	1.410765e-11	0	g15890
g15891	4.858658	-1.652546	-5.519418	4.177619e-06	195.3762	1.161505e-13	-1	g15891
g15892	0.4900509	-1.551044	-2.413617	0.01153821	46.15431	3.147369e-07	-1	g15892
g15894	-1.089561	-1.252046	-0.1630115	0.5144432	0.6557187	0.425367	0	g15894
g15895	-0.02320334	-1.456601	-2.151436	0.02041513	47.10473	2.643974e-07	0	g15895
g15896	6.557848	-0.370674	0	1	67.71662	9.764887e-09	0	g15896
g15897	1.85496	0.02362766	0	1	0.04282506	0.8376545	0	g15897
g15898	6.364622	-0.1679568	0	1	2.787458	0.1069082	0	g15898
g15899	6.460387	0.3452475	0	1	31.62776	6.353002e-06	0	g15899
g15900	4.97966	-0.09001926	0	1	3.562533	0.07021896	0	g15900
g15901	3.020775	-0.8773317	0	0.8338542	49.90973	1.601816e-07	0	g15901
g15904	1.895821	1.74941	1.20926	0.1187528	7.968627	0.008968346	0	g15904
g15906	3.050505	-1.79622	-2.786858	0.004884541	39.52598	1.138021e-06	-1	g15906
g15908	4.534351	-0.2962948	0	0.996631	1.533842	0.2265156	0	g15908
g15909	4.643205	-0.06286131	0	0.9995849	0.05987234	0.8086035	0	g15909
g15910	2.064926	0.01011011	0	0.9999819	0.00199671	0.9646975	0	g15910
g15911	7.195127	-0.1305059	0	1	11.71277	0.00204924	0	g15911
g15912	6.379923	-0.4115332	0	1	79.86855	1.94395e-09	0	g15912
g15913	2.386512	-0.3558501	0	0.9997351	4.756021	0.03835818	0	g15913
g15914	6.485888	0.207538	0	1	32.06834	5.735742e-06	0	g15914
g15915	5.503461	-0.4435479	0	0.9999963	19.65979	0.0001474517	0	g15915
g15923	2.5166	-0.7390306	0	0.8859879	12.21874	0.001701895	0	g15923
g15924	0.6373046	-0.420284	0	0.9586801	1.709868	0.2023576	0	g15924
g15928	5.549693	1.453801	4.231028	0.0001259654	183.7263	2.365252e-13	1	g15928
g15931	0.5230443	1.006884	0.03630588	0.4856568	28.1993	1.448879e-05	0	g15931
g15932	0.6425721	1.043271	0.1826075	0.4282556	19.38333	0.0001601673	0	g15932
g15943	6.209614	-1.656468	-8.305123	4.091533e-09	439.1685	6.7359e-18	-1	g15943
g15945	6.438686	-0.4425629	0	1	100.331	1.881932e-10	0	g15945
g15946	5.008688	0.2175564	0	1	27.7942	1.60288e-05	0	g15946
g15947	-1.83247	-2.422797	-1.406539	0.08678574	5.736567	0.02404793	0	g15947
g15949	-0.8892927	-2.02308	-1.338578	0.09636213	7.006393	0.01356266	0	g15949
g15950	-0.8424006	3.591361	4.521455	5.849285e-05	39.26618	1.200048e-06	1	g15950
g15952	2.673029	-1.77313	-5.164481	1.064763e-05	140.2909	5.01957e-12	-1	g15952
g15953	-1.872403	2.422356	3.753101	0.0004392404	40.85447	8.704577e-07	1	g15953
g15954	1.707783	1.817533	2.831002	0.004398222	39.61272	1.118087e-06	1	g15954
g15956	-1.294269	2.574241	3.449729	0.0009560307	31.82189	6.072625e-06	1	g15956
g15958	0.09784014	-0.453949	0	0.9948795	5.291016	0.0296445	0	g15958
g15967	6.507904	-1.736004	-2.694455	0.006071048	40.39088	9.55201e-07	-1	g15967
g15968	4.581362	-0.5218428	0	0.9999993	46.04367	3.212373e-07	0	g15968
g15970	5.382657	-0.3799196	0	1	28.32557	1.404198e-05	0	g15970
g15972	6.545249	0.7726849	0	0.9997644	184.1785	2.299159e-13	0	g15972
g15973	4.930961	-0.5246352	0	0.9999998	56.23974	5.52401e-08	0	g15973
g15974	5.792888	-0.5545196	0	0.9999989	56.11333	5.638025e-08	0	g15974
g15975	4.265342	-0.305196	0	1	31.47173	6.588458e-06	0	g15975
g15976	8.188107	0.07631067	0	1	1.612839	0.2152534	0	g15976
g15977	4.577525	0.4993887	0	1	69.82233	7.27483e-09	0	g15977
g15978	8.36342	0.6370471	0	1	200.7021	8.496152e-14	0	g15978
g15979	4.653365	-0.9699423	0	0.5829691	46.62101	2.888375e-07	0	g15979
g15980	4.78563	0.8453137	0	0.8841902	44.78377	4.06367e-07	0	g15980
g15982	5.8988	0.7464571	0	0.998597	94.25865	3.606648e-10	0	g15982
g15983	7.894319	-1.00357	-0.05601756	0.4778764	247.9135	7.06417e-15	0	g15983
g15985	0.3121735	-0.1380099	0	0.9999915	0.7048707	0.4087454	0	g15985
g15986	1.476609	-1.368774	-2.374377	0.01259053	77.66802	2.566637e-09	0	g15986
g15987	0.1633815	-0.07157556	0	0.9999851	0.1475628	0.7039745	0	g15987
g15988	0.2699361	-0.3895553	0	0.9998292	6.896902	0.01423124	0	g15988
g15989	6.134534	-0.2114769	0	1	7.861885	0.009382034	0	g15989
g15990	4.995508	-0.2364525	0	0.9999998	4.372556	0.04635961	0	g15990
g15992	3.977065	-11.72088	-20.45091	6.249703e-18	499.9021	1.345648e-18	-1	g15992
g15993	5.724534	0.9439691	0	0.6855344	67.8613	9.567319e-09	0	g15993
g15994	5.496429	0.2765795	0	1	30.04251	9.240199e-06	0	g15994
g15995	6.179602	-0.3865167	0	0.999962	8.709001	0.006592797	0	g15995
g15996	6.802153	0.4707164	0	1	52.69096	9.926401e-08	0	g15996
g15997	6.314813	-0.1470958	0	1	18.62772	0.0002013688	0	g15997
g15998	4.930026	2.813692	9.980601	1.014564e-10	239.7395	1.051953e-14	1	g15998
g15999	4.471029	1.301458	2.716214	0.005769491	137.5103	6.26822e-12	1	g15999
g16	5.07317	0.1186454	0	1	10.07877	0.003812386	0	g16
g160	-1.714606	4.130911	3.298741	0.001404843	18.94291	0.0001829365	1	g160
g16000	5.015084	0.8562307	0	0.9792793	163.105	9.234627e-13	0	g16000
g16001	8.117417	-0.2624502	0	1	44.91798	3.962364e-07	0	g16001
g16002	6.111189	0.1799685	0	0.9999983	1.650837	0.2100852	0	g16002
g16003	4.967241	1.86578	6.099078	9.226345e-07	172.7563	4.796089e-13	1	g16003
g16004	7.480475	-0.220758	0	1	18.74367	0.000194365	0	g16004
g16005	0.86756	-0.03854796	0	0.9985039	0.01385985	0.9071809	0	g16005
g16006	7.153528	0.7425123	0	0.9993955	109.5282	7.444185e-11	0	g16006
g16007	7.154733	0.9125847	0	0.8845259	163.9249	8.723406e-13	0	g16007
g16008	4.994916	-0.04568626	0	0.9999997	0.09559236	0.7596292	0	g16008
g16009	8.453318	0.445743	0	1	122.905	2.151225e-11	0	g16009
g1601	0.7109956	-1.338684	-1.998005	0.02809599	62.36776	2.128198e-08	0	g1601
g16010	2.427563	2.283702	1.124428	0.1394596	4.001417	0.05592273	0	g16010
g16011	3.618299	-0.07736942	0	0.9999995	0.2806727	0.6007204	0	g16011
g16012	2.61311	0.7353004	0	0.8174582	6.555633	0.01655836	0	g16012
g16013	6.854606	-0.29894	0	1	38.65191	1.361669e-06	0	g16013
g16014	4.247194	-1.37841	-1.687678	0.05167027	37.793	1.62821e-06	0	g16014
g16015	-0.2071883	-0.9215509	0	0.6357421	16.98522	0.0003362167	0	g16015
g16016	6.067014	1.292601	3.156845	0.001992397	194.4844	1.224843e-13	1	g16016
g16017	2.166725	-1.443759	-1.062948	0.1487528	11.95966	0.001871009	0	g16017
g16018	3.859647	0.9355994	0	0.6832311	49.1118	1.843639e-07	0	g16018
g16025	4.975818	0.3774273	0	1	63.77488	1.725944e-08	0	g16025
g16026	7.737831	1.235901	2.066276	0.02440849	117.1881	3.604708e-11	0	g16026
g16027	6.085498	-0.5155814	0	0.9999515	23.8851	4.436884e-05	0	g16027
g16028	2.106483	-3.525254	-6.476868	3.503705e-07	81.75246	1.539468e-09	-1	g16028
g16029	4.213	2.690508	3.94596	0.0002660816	39.44023	1.158101e-06	1	g16029
g1603	3.659164	-1.422834	-4.016717	0.0002211522	182.6888	2.524721e-13	-1	g1603
g16030	3.332125	2.19834	4.532875	5.674269e-05	69.1476	7.988666e-09	1	g16030
g16031	2.05841	-11.37219	-14.08104	4.969167e-14	238.351	1.12694e-14	-1	g16031
g16032	7.189906	-0.05572858	0	1	2.703931	0.1120449	0	g16032
g16033	6.248839	-0.06607111	0	1	3.120796	0.08894542	0	g16033
g16034	4.819808	-0.01269382	0	1	0.05621275	0.8144287	0	g16034
g16035	6.995179	-0.2722162	0	1	56.15369	5.601355e-08	0	g16035
g16036	1.59019	-0.1680182	0	0.9999987	1.454521	0.2385791	0	g16036
g16037	6.145168	-0.2345923	0	1	33.55975	4.082164e-06	0	g16037
g16038	3.694767	-0.1285486	0	0.9999956	0.655697	0.4253745	0	g16038
g16039	3.825026	-0.2917856	0	0.9999961	5.216009	0.0307216	0	g16039
g16040	1.055237	0.2507262	0	0.8831287	0.08515019	0.772733	0	g16040
g16041	6.053586	-0.1299544	0	1	3.280545	0.08158286	0	g16041
g16042	7.581183	0.8336044	0	0.9943875	186.773	1.956461e-13	0	g16042
g16044	-0.5089572	1.293247	1.142338	0.1318213	25.37964	2.97733e-05	0	g16044
g16045	-0.9533003	1.338428	1.563975	0.06490959	38.25753	1.477704e-06	0	g16045
g1605	8.129575	0.2485216	0	1	18.54287	0.0002066668	0	g1605
g16055	7.297017	-3.148689	-7.813848	1.297553e-08	131.112	1.060652e-11	-1	g16055
g16056	7.447133	-0.1199748	0	1	11.25097	0.002434107	0	g16056
g16058	3.970049	-4.579388	-13.96073	5.973767e-14	319.0169	3.406005e-16	-1	g16058
g1606	6.753839	0.2518422	0	1	44.31704	4.438262e-07	0	g1606
g16062	-1.898188	-0.5623202	0	0.7378824	0.2515715	0.6201581	0	g16062
g16065	2.042473	-0.666933	0	0.9734309	16.44596	0.0003997287	0	g16065
g1607	3.182033	-0.850716	0	0.9317852	76.65556	2.922561e-09	0	g1607
g16070	-2.928826	-5.581327	-10.60634	2.798131e-11	166.9642	7.07837e-13	-1	g16070
g16071	2.472535	-5.958505	-7.696755	1.718297e-08	85.54378	9.745483e-10	-1	g16071
g16076	4.248727	4.040976	7.446586	3.138941e-08	97.91765	2.427731e-10	1	g16076
g16077	8.942027	0.4564071	0	1	56.10349	5.647005e-08	0	g16077
g16078	8.502733	-0.01604275	0	1	0.1979312	0.6600487	0	g16078
g16079	3.126846	-0.4675663	0	0.9999999	39.15348	1.228078e-06	0	g16079
g1608	4.424101	-0.003506777	0	1	0.002558635	0.9600414	0	g1608
g16080	5.733909	0.1904254	0	1	20.01939	0.0001325175	0	g16080
g16081	0.4557777	-0.07115598	0	0.9999149	0.1088686	0.7440588	0	g16081
g16082	3.968646	0.2941038	0	1	23.5766	4.825331e-05	0	g16082
g16083	4.585441	-1.223061	-2.716439	0.005766442	221.8448	2.63029e-14	-1	g16083
g16084	5.050999	-0.04963669	0	1	1.493013	0.2326263	0	g16084
g16085	4.587579	-0.03315795	0	1	0.2512505	0.6203803	0	g16085
g16086	1.623854	0.4391363	0	0.99987	10.91189	0.002766513	0	g16086
g16088	5.067232	0.1374133	0	1	4.668209	0.04004431	0	g16088
g16089	0.8382328	-1.306322	-1.489341	0.07416702	40.33962	9.651019e-07	0	g16089
g1609	6.340376	-0.2043866	0	1	21.54251	8.513266e-05	0	g1609
g16090	1.274426	-1.902637	-3.215338	0.001723254	45.93449	3.277932e-07	-1	g16090
g16092	2.633331	-0.9930366	0	0.5158013	32.53748	5.148805e-06	0	g16092
g16093	4.407484	0.2886012	0	1	47.19367	2.601511e-07	0	g16093
g16094	4.516449	3.514126	6.824364	1.457258e-07	90.98816	5.191431e-10	1	g16094
g16095	5.91327	0.5925413	0	0.9333171	5.074433	0.03287499	0	g16095
g16096	4.246945	-1.136087	-0.5778495	0.2841489	23.27118	5.246275e-05	0	g16096
g16097	2.093177	-1.203286	-0.6806845	0.2510206	16.23354	0.0004282121	0	g16097
g16098	2.701751	-0.5498371	0	0.9998696	26.54194	2.201636e-05	0	g16098
g16099	2.131235	-1.75168	-3.257404	0.001551696	57.62183	4.427349e-08	-1	g16099
